ID,ID map,Dataset,Reported Speech,Speakers,Degree,ICTA,PropRel,L1,L1 IC,L1 Role,L1 Stance,L1 ID dialogue flow,L1 ID,L1Reported Speech,L1Reported Speech IC,L1Reported Speech Role,L1Reported Speech Stance,L1Reported Speech ID,L2,L2 IC,L2 Role,L2 Stance,L2 ID dialogue flow,L2 ID,L2Reported Speech,L2Reported Speech IC,L2Reported Speech Role,L2Reported Speech Stance,L2Reported Speech ID,L3,L3 IC,L3 Role,L3 Stance,L3 ID dialogue flow,L3 ID,L3Reported Speech,L3Reported Speech IC,L3Reported Speech Role,L3Reported Speech Stance,L3Reported Speech ID,L4,L4 IC,L4 Role,L4 Stance,L4 ID dialogue flow,L4 ID,L4Reported Speech,L4Reported Speech IC,L4Reported Speech Role,L4Reported Speech Stance,L4Reported Speech ID,L5,L5 IC,L5 Role,L5 Stance,L5 ID dialogue flow,L5 ID,L6,L6 IC,L6 Role,L6 Stance,L6 ID dialogue flow,L6 ID,L7,L7 IC,L7 Role,L7 Stance,L7 ID dialogue flow,L7 ID,PL1Reported Speech,PL1Reported Speech ID,PL2Reported Speech,PL2Reported Speech ID,PL3Reported Speech,PL3Reported Speech ID,PL4Reported Speech,PL4Reported Speech ID,P1,P1 ID,P2,P2 ID,P3,P3 ID,P4,P4 ID,P5,P5 ID,P6,P6 ID,P7,P7 ID,L1Reported Speech to L2Reported Speech,L1Reported Speech to P2,L1Reported Speech to P3,L2Reported Speech to L1Reported Speech,L2Reported Speech to PL1Reported Speech,L2Reported Speech to P1,L2Reported Speech to P2,L3Reported Speech to P1,L4Reported Speech to P1,NOT L1Reported Speech to L1Reported Speech,NOT PL1Reported Speech to P1,NOT PL2Reported Speech to PL2Reported Speech,NOT P1 to P1,PL1Reported Speech to PL2Reported Speech,PL1Reported Speech to P2,PL1Reported Speech to P3,PL1Reported Speech to P4,PL2Reported Speech to NOT PL2Reported Speech,PL2Reported Speech to PL1Reported Speech,PL2Reported Speech to P1,PL2Reported Speech to P3,PL3Reported Speech to P1,P1 to L2Reported Speech,P1 to PL2Reported Speech,P1 to P2,P1 to P3,P1 to P4,P1 to P5,P2 to L1Reported Speech,P2 to Out of TA,P2 to PL1Reported Speech,P2 to P1,P2 to P3,P2 to P4,P2 to P5,P3 to PL1Reported Speech,P3 to P1,P3 to P2,P3 to P4,P3 to P5,P4 to PL1Reported Speech,P4 to P1,P4 to P2,P4 to P3,P4 to P5,P5 to PL1Reported Speech,P5 to P1,P6 to P1,P6 to P5,P7 to P1,P7 to P5,Rephrase P1 to P1,NOT L1Reported Speech,NOT PL1Reported Speech,NOT PL2Reported Speech,NOT P1,Out of TA,To PL1Reported Speech,To PL2Reported Speech,To PL3Reported Speech,To P1,To P2,Rephrase P1,TA is nonanchoring
145,6098,British Empire,0,Different,2,Disagreeing,Conflict,AM : How is that going to make young black Britons feel better?,Assertive Questioning,Panellist,Con,184,28926,N_A,N_A,N_A,N_A,0,"JA : We are here on Mandela's birthday and his leadership in relation to South Africa was one in which he sought to explore these issues, reconcile them, bring them to account, to apologise, to effect reparation where necessary, to acknowledge the crime",Asserting,Witness,Pro,185,28932,N_A,N_A,N_A,N_A,0,N_A,N_A,N_A,N_A,0,0,N_A,N_A,N_A,N_A,0,N_A,N_A,N_A,N_A,0,0,N_A,N_A,N_A,N_A,0,N_A,N_A,N_A,N_A,0,0,N_A,N_A,N_A,N_A,0,0,N_A,N_A,N_A,N_A,0,0,N_A,0,N_A,0,N_A,0,N_A,0,that is not going to make young black Britons feel better,112685,"We are here on Mandela's birthday and his leadership in relation to South Africa was one in which he sought to explore these issues, reconcile them, bring them to account, to apologise, to effect reparation where necessary, to acknowledge the crime",28905,N_A,0,N_A,0,N_A,0,N_A,0,N_A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,6098,British Empire,0,Same,3,Arguing,Inference,"JA : We are here on Mandela's birthday and his leadership in relation to South Africa was one in which he sought to explore these issues, reconcile them, bring them to account, to apologise, to effect reparation where necessary, to acknowledge the crime",Asserting,Witness,Pro,185,28932,N_A,N_A,N_A,N_A,0,"JA :  You see, the legacy of colonialism for white people is white privilege in the modern day setting.",Asserting,Witness,Pro,186,28934,N_A,N_A,N_A,N_A,0,"JA : The legacy of colonialism for black people is, you know, poverty",Asserting,Witness,Pro,187,28936,N_A,N_A,N_A,N_A,0,N_A,N_A,N_A,N_A,0,0,N_A,N_A,N_A,N_A,0,N_A,N_A,N_A,N_A,0,0,N_A,N_A,N_A,N_A,0,0,N_A,N_A,N_A,N_A,0,0,N_A,0,N_A,0,N_A,0,N_A,0,"We are here on Mandela's birthday and his leadership in relation to South Africa was one in which he sought to explore these issues, reconcile them, bring them to account, to apologise, to effect reparation where necessary, to acknowledge the crime",28905,the legacy of colonialism for white people is white privilege in the modern day setting.,112686,"The legacy of colonialism for black people is, you know, poverty",28907,N_A,0,N_A,0,N_A,0,N_A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,6099,British Empire,0,Different,2,Default Illocuting,Rephrase,AM : What can we do to make you happy?,Pure Questioning,Panellist,Con,188,28951,N_A,N_A,N_A,N_A,0,"JA : Acknowledgment, in a Christian sense",Asserting,Witness,Pro,189,28953,N_A,N_A,N_A,N_A,0,N_A,N_A,N_A,N_A,0,0,N_A,N_A,N_A,N_A,0,N_A,N_A,N_A,N_A,0,0,N_A,N_A,N_A,N_A,0,N_A,N_A,N_A,N_A,0,0,N_A,N_A,N_A,N_A,0,0,N_A,N_A,N_A,N_A,0,0,N_A,0,N_A,0,N_A,0,N_A,0,we can do xxx to make JA happy,112713,"Acknowledgment, in a Christian sense",28941,N_A,0,N_A,0,N_A,0,N_A,0,N_A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,6099,British Empire,0,Different,2,Disagreeing,Conflict,"JA : Acknowledgment, in a Christian sense",Asserting,Witness,Pro,189,28953,N_A,N_A,N_A,N_A,0,"AM : Hang on, Enoch Powell acknowledged the maltreatment of the Mau Mau in a stirring speech",Asserting,Panellist,Con,190,28956,N_A,N_A,N_A,N_A,0,N_A,N_A,N_A,N_A,0,0,N_A,N_A,N_A,N_A,0,N_A,N_A,N_A,N_A,0,0,N_A,N_A,N_A,N_A,0,N_A,N_A,N_A,N_A,0,0,N_A,N_A,N_A,N_A,0,0,N_A,N_A,N_A,N_A,0,0,N_A,0,N_A,0,N_A,0,N_A,0,"Acknowledgment, in a Christian sense",28941,Enoch Powell acknowledged the maltreatment of the Mau Mau in a stirring speech,28942,N_A,0,N_A,0,N_A,0,N_A,0,N_A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,6099,British Empire,0,Same,2,Arguing,Inference,"AM : Hang on, Enoch Powell acknowledged the maltreatment of the Mau Mau in a stirring speech",Asserting,Panellist,Con,190,28956,N_A,N_A,N_A,N_A,0,AM : that probably isn't enough for you,Asserting,Panellist,Con,191,28958,N_A,N_A,N_A,N_A,0,N_A,N_A,N_A,N_A,0,0,N_A,N_A,N_A,N_A,0,N_A,N_A,N_A,N_A,0,0,N_A,N_A,N_A,N_A,0,N_A,N_A,N_A,N_A,0,0,N_A,N_A,N_A,N_A,0,0,N_A,N_A,N_A,N_A,0,0,N_A,0,N_A,0,N_A,0,N_A,0,Enoch Powell acknowledged the maltreatment of the Mau Mau in a stirring speech,28942,that probably isn't enough for JA,112714,N_A,0,N_A,0,N_A,0,N_A,0,N_A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
150,6099,British Empire,0,Different,2,Arguing,Inference,AM : that probably isn't enough for you,Asserting,Panellist,Con,191,28958,N_A,N_A,N_A,N_A,0,JA : I think they are due reparation,Asserting,Witness,Pro,192,28961,N_A,N_A,N_A,N_A,0,N_A,N_A,N_A,N_A,0,0,N_A,N_A,N_A,N_A,0,N_A,N_A,N_A,N_A,0,0,N_A,N_A,N_A,N_A,0,N_A,N_A,N_A,N_A,0,0,N_A,N_A,N_A,N_A,0,0,N_A,N_A,N_A,N_A,0,0,N_A,0,N_A,0,N_A,0,N_A,0,that probably isn't enough for JA,112714,they are due reparation,112715,N_A,0,N_A,0,N_A,0,N_A,0,N_A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,6099,British Empire,0,Same,3,Arguing,Inference,JA : I think they are due reparation,Asserting,Witness,Pro,192,28961,N_A,N_A,N_A,N_A,0,"JA : Thousands were made landless, homeless and reduced to absolute poverty",Asserting,Witness,Pro,193,112748,N_A,N_A,N_A,N_A,0,JA : and generations of families have not been able to recover from that,Asserting,Witness,Pro,194,112755,N_A,N_A,N_A,N_A,0,N_A,N_A,N_A,N_A,0,0,N_A,N_A,N_A,N_A,0,N_A,N_A,N_A,N_A,0,0,N_A,N_A,N_A,N_A,0,0,N_A,N_A,N_A,N_A,0,0,N_A,0,N_A,0,N_A,0,N_A,0,they are due reparation,112715,"Thousands were made landless, homeless and reduced to absolute poverty",112751,generations of families have not been able to recover from that,112758,N_A,0,N_A,0,N_A,0,N_A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,6099,British Empire,0,Same,3,Arguing,Inference,"JA : Thousands were made landless, homeless and reduced to absolute poverty",Asserting,Witness,Pro,193,112748,N_A,N_A,N_A,N_A,0,JA : and generations of families have not been able to recover from that,Asserting,Witness,Pro,194,112755,N_A,N_A,N_A,N_A,0,JA : acknowledgment and reparation for that is the minimum moral requisite position that is required from the United Kingdom,Asserting,Witness,Pro,195,28966,N_A,N_A,N_A,N_A,0,N_A,N_A,N_A,N_A,0,0,N_A,N_A,N_A,N_A,0,N_A,N_A,N_A,N_A,0,0,N_A,N_A,N_A,N_A,0,0,N_A,N_A,N_A,N_A,0,0,N_A,0,N_A,0,N_A,0,N_A,0,"Thousands were made landless, homeless and reduced to absolute poverty",112751,generations of families have not been able to recover from that,112758,acknowledgment and reparation for that is the minimum moral requisite position that is required from the United Kingdom,28946,N_A,0,N_A,0,N_A,0,N_A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153,6099,British Empire,0,Same,2,Arguing,Inference,JA : acknowledgment and reparation for that is the minimum moral requisite position that is required from the United Kingdom,Asserting,Witness,Pro,195,28966,N_A,N_A,N_A,N_A,0,JA : And if Britain thinks that it can move on to an inclusive citizenship without addressing these historical relics of colonialism that continue to plague contemporary debates about citizenship then frankly it's fooling itself,Asserting,Witness,Pro,196,28968,N_A,N_A,N_A,N_A,0,N_A,N_A,N_A,N_A,0,0,N_A,N_A,N_A,N_A,0,N_A,N_A,N_A,N_A,0,0,N_A,N_A,N_A,N_A,0,N_A,N_A,N_A,N_A,0,0,N_A,N_A,N_A,N_A,0,0,N_A,N_A,N_A,N_A,0,0,N_A,0,N_A,0,N_A,0,N_A,0,acknowledgment and reparation for that is the minimum moral requisite position that is required from the United Kingdom,28946,if Britain thinks that it can move on to an inclusive citizenship without addressing these historical relics of colonialism that continue to plague contemporary debates about citizenship then frankly it's fooling itself,112716,N_A,0,N_A,0,N_A,0,N_A,0,N_A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,6099,British Empire,0,Different,2,TA is non-anchoring,N_A,JA : And if Britain thinks that it can move on to an inclusive citizenship without addressing these historical relics of colonialism that continue to plague contemporary debates about citizenship then frankly it's fooling itself,Asserting,Witness,Pro,196,28968,N_A,N_A,N_A,N_A,0,"AM : In a sentence, do you think this particular court case might provide this Mdeba moment",Pure Questioning,Panellist,Con,197,28975,N_A,N_A,N_A,N_A,0,N_A,N_A,N_A,N_A,0,0,N_A,N_A,N_A,N_A,0,N_A,N_A,N_A,N_A,0,0,N_A,N_A,N_A,N_A,0,N_A,N_A,N_A,N_A,0,0,N_A,N_A,N_A,N_A,0,0,N_A,N_A,N_A,N_A,0,0,N_A,0,N_A,0,N_A,0,N_A,0,if Britain thinks that it can move on to an inclusive citizenship without addressing these historical relics of colonialism that continue to plague contemporary debates about citizenship then frankly it's fooling itself,112716,"In a sentence, JA thinks / does not think this particular court case might provide this Mdeba moment",112717,N_A,0,N_A,0,N_A,0,N_A,0,N_A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
155,6099,British Empire,0,Different,2,Default Illocuting,Rephrase,"AM : In a sentence, do you think this particular court case might provide this Mdeba moment",Pure Questioning,Panellist,Con,197,28975,N_A,N_A,N_A,N_A,0,JA :  I don't think so,No,Witness,Pro,198,28977,N_A,N_A,N_A,N_A,0,N_A,N_A,N_A,N_A,0,0,N_A,N_A,N_A,N_A,0,N_A,N_A,N_A,N_A,0,0,N_A,N_A,N_A,N_A,0,N_A,N_A,N_A,N_A,0,0,N_A,N_A,N_A,N_A,0,0,N_A,N_A,N_A,N_A,0,0,N_A,0,N_A,0,N_A,0,N_A,0,"In a sentence, JA thinks / does not think this particular court case might provide this Mdeba moment",112717,N_A,0,N_A,0,N_A,0,N_A,0,N_A,0,N_A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
156,6099,British Empire,0,Same,3,Arguing,Inference,JA :  I don't think so,No,Witness,Pro,198,28977,N_A,N_A,N_A,N_A,0,JA :  I think it will be an important opportunity for the individuals to make their case,Asserting,Witness,Pro,199,28984,N_A,N_A,N_A,N_A,0,JA : I don't see it resulting in the broader moment,Asserting,Witness,Pro,200,28986,N_A,N_A,N_A,N_A,0,N_A,N_A,N_A,N_A,0,0,N_A,N_A,N_A,N_A,0,N_A,N_A,N_A,N_A,0,0,N_A,N_A,N_A,N_A,0,0,N_A,N_A,N_A,N_A,0,0,N_A,0,N_A,0,N_A,0,N_A,0,N_A,0,it will be an important opportunity for the individuals to make their case,112718,it will not result in the broader moment,112719,N_A,0,N_A,0,N_A,0,N_A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
157,6068,British Empire,0,Different,2,Default Illocuting,Rephrase,"MB : Where does moral justice lie when we look back at our imperial past, would you say?",Pure Questioning,Chair,Neutral,201,28996,N_A,N_A,N_A,N_A,0,"NL : Well, I think it very much depends which side you take it,",Asserting,Witness,Con,202,30407,N_A,N_A,N_A,N_A,0,N_A,N_A,N_A,N_A,0,0,N_A,N_A,N_A,N_A,0,N_A,N_A,N_A,N_A,0,0,N_A,N_A,N_A,N_A,0,N_A,N_A,N_A,N_A,0,0,N_A,N_A,N_A,N_A,0,0,N_A,N_A,N_A,N_A,0,0,N_A,0,N_A,0,N_A,0,N_A,0,moral justice lies xxx when we look back at our imperial past,111949,"it very much depends which side you take it,",30402,N_A,0,N_A,0,N_A,0,N_A,0,N_A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,6068,British Empire,0,Same,3,Arguing,Inference,"NL : Well, I think it very much depends which side you take it,",Asserting,Witness,Con,202,30407,N_A,N_A,N_A,N_A,0,NL : you are on the side of the nationalist movements which replaced the British Empire,Asserting,Witness,Con,203,111957,N_A,N_A,N_A,N_A,0,NL : are you on the side of the imperialists which have had a very bad press for so many years?,Rhetorical Questioning,Witness,Con,204,111963,N_A,N_A,N_A,N_A,0,N_A,N_A,N_A,N_A,0,0,N_A,N_A,N_A,N_A,0,N_A,N_A,N_A,N_A,0,0,N_A,N_A,N_A,N_A,0,0,N_A,N_A,N_A,N_A,0,0,N_A,0,N_A,0,N_A,0,N_A,0,"it very much depends which side you take it,",30402,you are on the side of the nationalist movements which replaced the British Empire,111955,you are / are not on the side of the imperialists which have had a very bad press for so many years,111961,N_A,0,N_A,0,N_A,0,N_A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,6069,British Empire,0,Same,2,Default Illocuting,Rephrase,MB : What do you think?,Pure Questioning,Chair,Neutral,205,29010,N_A,N_A,N_A,N_A,0,MB : Do you think we have got a lot to apologise for?,Pure Questioning,Chair,Neutral,206,29012,N_A,N_A,N_A,N_A,0,N_A,N_A,N_A,N_A,0,0,N_A,N_A,N_A,N_A,0,N_A,N_A,N_A,N_A,0,0,N_A,N_A,N_A,N_A,0,N_A,N_A,N_A,N_A,0,0,N_A,N_A,N_A,N_A,0,0,N_A,N_A,N_A,N_A,0,0,N_A,0,N_A,0,N_A,0,N_A,0,NL thinks xxx,111986,NL thinks / does not think we have got a lot to apologize for,111966,N_A,0,N_A,0,N_A,0,N_A,0,N_A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160,6069,British Empire,0,Different,2,Default Illocuting,Rephrase,MB : Do you think we have got a lot to apologise for?,Pure Questioning,Chair,Neutral,206,29012,N_A,N_A,N_A,N_A,0,NL :  I don't think we do.,No,Witness,Con,207,30433,N_A,N_A,N_A,N_A,0,N_A,N_A,N_A,N_A,0,0,N_A,N_A,N_A,N_A,0,N_A,N_A,N_A,N_A,0,0,N_A,N_A,N_A,N_A,0,N_A,N_A,N_A,N_A,0,0,N_A,N_A,N_A,N_A,0,0,N_A,N_A,N_A,N_A,0,0,N_A,0,N_A,0,N_A,0,N_A,0,NL thinks / does not think we have got a lot to apologize for,111966,N_A,0,N_A,0,N_A,0,N_A,0,N_A,0,N_A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
161,6069,British Empire,0,Same,3,Arguing,Inference,NL :  I don't think we do.,No,Witness,Con,207,30433,N_A,N_A,N_A,N_A,0,NL : It very much depends on the specific incident you are talking about and which side are you going to go on?,Asserting,Witness,Con,208,30441,N_A,N_A,N_A,N_A,0,NL : We are talking about the violence which may have been perpetrated against Mau Mau suspects,Asserting,Witness,Con,209,29021,N_A,N_A,N_A,N_A,0,N_A,N_A,N_A,N_A,0,0,N_A,N_A,N_A,N_A,0,N_A,N_A,N_A,N_A,0,0,N_A,N_A,N_A,N_A,0,0,N_A,N_A,N_A,N_A,0,0,N_A,0,N_A,0,N_A,0,N_A,0,N_A,0,It very much depends on the specific incident you are talking about and which side are you going to go on?,7940,We are talking about the violence which may have been perpetrated against Mau Mau suspects,7943,N_A,0,N_A,0,N_A,0,N_A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
162,6069,British Empire,0,Different,2,TA is non-anchoring,N_A,NL : We are talking about the violence which may have been perpetrated against Mau Mau suspects,Asserting,Witness,Con,209,29021,N_A,N_A,N_A,N_A,0,"MB : Well, the government has acknowledged that they were ill treated in court, but I won't go on with that",Asserting,Chair,Neutral,210,29027,N_A,N_A,N_A,N_A,0,N_A,N_A,N_A,N_A,0,0,N_A,N_A,N_A,N_A,0,N_A,N_A,N_A,N_A,0,0,N_A,N_A,N_A,N_A,0,N_A,N_A,N_A,N_A,0,0,N_A,N_A,N_A,N_A,0,0,N_A,N_A,N_A,N_A,0,0,N_A,0,N_A,0,N_A,0,N_A,0,We are talking about the violence which may have been perpetrated against Mau Mau suspects,7943,the government has acknowledged that they were ill treated in court,29007,N_A,0,N_A,0,N_A,0,N_A,0,N_A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
163,6069,British Empire,0,Different,2,Arguing,Inference,"MB : Well, the government has acknowledged that they were ill treated in court, but I won't go on with that",Asserting,Chair,Neutral,210,29027,N_A,N_A,N_A,N_A,0,"NL : We know Kenya was a brutal war,",Popular Conceding,Witness,Con,211,30452,N_A,N_A,N_A,N_A,0,N_A,N_A,N_A,N_A,0,0,N_A,N_A,N_A,N_A,0,N_A,N_A,N_A,N_A,0,0,N_A,N_A,N_A,N_A,0,N_A,N_A,N_A,N_A,0,0,N_A,N_A,N_A,N_A,0,0,N_A,N_A,N_A,N_A,0,0,N_A,0,N_A,0,N_A,0,N_A,0,the government has acknowledged that they were ill treated in court,29007,"Kenya was a brutal war,",30449,N_A,0,N_A,0,N_A,0,N_A,0,N_A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164,6069,British Empire,0,Same,2,Arguing,Inference,"NL : We know Kenya was a brutal war,",Popular Conceding,Witness,Con,211,30452,N_A,N_A,N_A,N_A,0,NL : but what about the violence that the Mau Mau perpetrated against settlers and particularly loyal Africans.,Rhetorical Questioning,Witness,Con,212,30454,N_A,N_A,N_A,N_A,0,N_A,N_A,N_A,N_A,0,0,N_A,N_A,N_A,N_A,0,N_A,N_A,N_A,N_A,0,0,N_A,N_A,N_A,N_A,0,N_A,N_A,N_A,N_A,0,0,N_A,N_A,N_A,N_A,0,0,N_A,N_A,N_A,N_A,0,0,N_A,0,N_A,0,N_A,0,N_A,0,"Kenya was a brutal war,",30449,the violence that the Mau Mau perpetrated against settlers and particularly loyal Africans xxx,111978,N_A,0,N_A,0,N_A,0,N_A,0,N_A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,6064,British Empire,0,Same,2,Arguing,Inference,"CL : when news first came of the horrific massacre of Mau Mau prisoners in Kenya. Wide swathes of British public opinion and the media and the Prime Minister and most of the Cabinet were horrified and disgusted then, not now, then",Asserting,Panellist,Pro,213,111807,N_A,N_A,N_A,N_A,0,CL : The key point about the British Empire is not necessarily that brutality does not happen but when it does,Asserting,Panellist,Pro,214,111811,N_A,N_A,N_A,N_A,0,N_A,N_A,N_A,N_A,0,0,N_A,N_A,N_A,N_A,0,N_A,N_A,N_A,N_A,0,0,N_A,N_A,N_A,N_A,0,N_A,N_A,N_A,N_A,0,0,N_A,N_A,N_A,N_A,0,0,N_A,N_A,N_A,N_A,0,0,N_A,0,N_A,0,N_A,0,N_A,0,"when news first came of the horrific massacre of Mau Mau prisoners in Kenya. Wide swathes of British public opinion and the media and the Prime Minister and most of the Cabinet were horrified and disgusted then, not now, then",111805,The key point about the British Empire is not necessarily that brutality does not happen but when it does,111809,N_A,0,N_A,0,N_A,0,N_A,0,N_A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166,6064,British Empire,0,Same,2,Arguing,Inference,CL : The key point about the British Empire is not necessarily that brutality does not happen but when it does,Asserting,Panellist,Pro,214,111811,N_A,N_A,N_A,N_A,0,CL : you often have public inquiries and open investigations,Popular Conceding,Panellist,Pro,215,111818,N_A,N_A,N_A,N_A,0,N_A,N_A,N_A,N_A,0,0,N_A,N_A,N_A,N_A,0,N_A,N_A,N_A,N_A,0,0,N_A,N_A,N_A,N_A,0,N_A,N_A,N_A,N_A,0,0,N_A,N_A,N_A,N_A,0,0,N_A,N_A,N_A,N_A,0,0,N_A,0,N_A,0,N_A,0,N_A,0,The key point about the British Empire is not necessarily that brutality does not happen but when it does,111809,you often have public inquiries and open investigations,111816,N_A,0,N_A,0,N_A,0,N_A,0,N_A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167,6064,British Empire,0,Same,2,Arguing,Inference,CL : you often have public inquiries and open investigations,Popular Conceding,Panellist,Pro,215,111818,N_A,N_A,N_A,N_A,0,CL : and decided that this had taught an important lesson that the only way in which the British presence in Africa could be sustained was brutality,Asserting,Panellist,Pro,216,29056,N_A,N_A,N_A,N_A,0,N_A,N_A,N_A,N_A,0,0,N_A,N_A,N_A,N_A,0,N_A,N_A,N_A,N_A,0,0,N_A,N_A,N_A,N_A,0,N_A,N_A,N_A,N_A,0,0,N_A,N_A,N_A,N_A,0,0,N_A,N_A,N_A,N_A,0,0,N_A,0,N_A,0,N_A,0,N_A,0,you often have public inquiries and open investigations,111816,decided that this had taught an important lesson that the only way in which the British presence in Africa could be sustained was brutality,29053,N_A,0,N_A,0,N_A,0,N_A,0,N_A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
